Wall time,Step,Value
1741097630.323897,8059,608.0
1741097630.4785028,8067,417.0
1741097631.654593,8127,-303.0
1741097631.7812765,8133,705.0
1741097631.8001685,8134,720.0
1741097632.577275,8151,880.0
1741097632.7158167,8158,520.0
1741097633.1698809,8181,-812.0
1741097633.2500978,8185,1490.0
1741097633.5284243,8199,825.0
1741097633.8612168,8216,1040.0
1741097633.9791942,8222,1010.0
1741097634.2289712,8235,700.0
1741097634.6206765,8255,1340.0
1741097634.7946677,8264,1500.0
1741097635.1156485,8280,775.0
1741097635.1559477,8282,318.0
1741097635.3312316,8291,935.0
1741097635.5094924,8300,541.0
1741097635.6648576,8308,528.0
1741097636.0602276,8328,55.0
1741097636.0992913,8330,1370.0
1741097636.1586642,8333,960.0
1741097636.1975107,8335,960.0
1741097636.315956,8341,930.0
1741097636.556527,8353,410.0
1741097636.5756302,8354,-398.0
1741097636.7135434,8361,630.0
1741097636.7723975,8364,960.0
1741097636.8715487,8369,757.0
1741097637.0113943,8376,750.0
1741097637.0498912,8378,831.0
1741097638.0811763,8429,-667.0
1741097638.297002,8440,945.0
1741097638.4543755,8448,960.0
1741097638.7664979,8464,945.0
1741097638.8447814,8468,960.0
1741097638.864963,8469,960.0
1741097638.9036365,8471,-1107.0
1741097639.1004584,8481,1040.0
1741097639.1778855,8485,816.0
1741097639.2542465,8489,960.0
1741097639.4492068,8498,736.0
1741097639.4688926,8499,960.0
1741097639.5639715,8504,960.0
1741097639.6414354,8508,1130.0
1741097639.661626,8509,388.0
1741097640.3877437,8524,960.0
1741097641.031451,8555,590.0
1741097641.2664611,8567,250.0
1741097641.415473,8574,650.0
1741097641.5166051,8579,-185.0
1741097641.806741,8593,785.0
1741097641.9897416,8602,780.0
1741097642.307881,8617,790.0
1741097642.5440948,8628,980.0
1741097642.6774492,8635,588.0
1741097642.6974254,8636,754.0
1741097642.882305,8645,750.0
1741097643.6406963,8683,755.0
1741097643.7004128,8686,915.0
1741097643.7388594,8688,-1191.0
1741097643.7969537,8691,880.0
1741097643.81696,8692,310.0
1741097643.8954813,8696,775.0
1741097644.5370324,8728,1050.0
1741097644.8127172,8742,930.0
1741097645.4756408,8775,1090.0
1741097645.5569746,8779,755.0
1741097645.9245062,8797,780.0
1741097646.0269337,8802,890.0
1741097646.3364398,8817,910.0
1741097646.39576,8820,795.0
1741097646.4554594,8823,960.0
1741097646.8677537,8844,458.0
1741097647.0919855,8855,1250.0
1741097647.374895,8869,1076.0
1741097647.5696099,8879,1080.0
1741097647.6302166,8882,1050.0
1741097647.712041,8886,1316.0
1741097648.0542436,8903,461.0
1741097648.094711,8905,58.0
1741097648.1554353,8908,-1246.0
1741097649.0044312,8929,1350.0
1741097649.043943,8931,690.0
1741097649.146352,8936,273.0
1741097649.364346,8947,-852.0
1741097649.5254428,8955,1030.0
1741097649.604619,8959,515.0
1741097649.9347682,8976,1020.0
1741097650.0523038,8982,1050.0
1741097650.2530181,8992,310.0
1741097650.2923555,8994,1160.0
1741097650.413625,9000,715.0
1741097650.5289264,9005,854.0
1741097650.633587,9010,1150.0
1741097650.6922169,9013,910.0
1741097650.99127,9028,950.0
1741097651.0118191,9029,840.0
1741097651.5646899,9056,825.0
1741097651.7233164,9064,880.0
1741097651.918936,9074,960.0
1741097652.1421883,9085,625.0
1741097652.562109,9106,1010.0
1741097652.8978233,9123,930.0
1741097652.917907,9124,705.0
1741097653.568717,9156,725.0
1741097653.5879385,9157,695.0
1741097653.7088122,9163,1158.0
1741097654.7464762,9215,845.0
1741097654.7854395,9217,825.0
1741097654.9825134,9227,735.0
1741097655.1237879,9234,660.0
